participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,nickname,body,timestamp
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,"Nee, doch, wir wollen doch eine Zahl sagen?",1576585046.8537889
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,jo genau,1576585048.4849029
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,dann all in ;),1576585056.707776
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Alles klar ,1576585066.0045319
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,saubere Arbeit,1576585074.435683
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,"Es gibt mehrere Leute die 10 Studen auf demn zettel stehen haben - die personen links und rechts neben mir hzaben auch 10 stehen, jedoch schreibe ich nicht mit diesen, sondern mit dir ",1576585074.631488
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Hoffen wir aufs beste,1576585085.501075
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,und wie gehts sonst so? schönes wetter heute,1576585094.035393
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Ja nice auf jeden Fall,1576585103.356768
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Entspannter Tahg,1576585111.2695522
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,Sollen wir all-in machen und 60 Überstunden abgeben (und am Ende vielleicht gar nichts oder doppelt so viel)?,1576585112.101151
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,Haben alle vielleicht nur 10?,1576585119.3090281
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Aber klassischer Vorweihnachtsstress,1576585119.933303
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Bei dir so?,1576585123.9966452
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,jetzt noch bissl cash dann wars auch ein erfolgreicher tag,1576585128.346355
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,"Könnte gut sein, dass alle 10 haben -",1576585131.0138292
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,Hallöchen,1576585134.891519
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,hey,1576585139.014678
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter, die Mindestvergütung von 5 euro ist uns ja sicher oder? ,1576585144.6147552
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Ja wär halt echt mies wenn wir kontrolliert werden,1576585148.772098
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,hab 10überstunden,1576585149.670659
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,hey,1576585149.823265
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,hey,1576585153.022348
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,ich auch,1576585154.667187
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Aber die Chancen sind auf unserer Seite,1576585157.876408
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,wie viele überstünden hast du?,1576585158.973516
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,"Es gibt eh nur 6 Teams, die Chancen überprüft zu werden sind also hoch",1576585161.692409
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,aber wollen wir das so angeben?,1576585163.795188
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,ich hab 10,1576585164.85307
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,10,1576585165.022851
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,Lass mal ganz opportunistisch sein und die 60 nehmen - wobei bei 6 gruppen eine ja zu 100% überprüft werden wird. ,1576585169.422635
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,"Ja, ein bisschen kriegt man schon was",1576585170.5959191
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,was wollen wir angeben?,1576585172.510934
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,ja gut :D,1576585175.125128
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,wir packen dat schon,1576585175.898703
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,heißt 50 bei korrekter angabe,1576585178.685986
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,jo haha,1576585181.758971
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,bin optimistisch,1576585182.6822941
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,"Was meinst du, richtig angeben oder zocken?",1576585184.364318
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,denkst du wir werden überprüft?,1576585185.901335
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Ich auch,1576585186.483999
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,richtig,1576585190.707063
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,50 an gesamt-vergütung,1576585192.333794
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,Alsoß ,1576585192.966181
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,?,1576585194.60613
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,genau,1576585196.893525
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,puh ich hoffe doch nicht,1576585196.902256
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,ziemlich geringe wahrscheinlichkeit,1576585198.740507
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,Entscheidung jetzt bitte,1576585201.150156
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,mit 60 überstunden würden wir ein double or nothing haben,1576585207.667027
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,sicher oder risiko spielen?,1576585209.622715
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,Pokern oder nicht?,1576585210.901935
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,Meinetwegen 60 Überstunden angeben und es drauf ankommen lassen!,1576585215.324058
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,40sekunden,1576585215.5098932
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,also: 60 überstunden ja?,1576585217.393933
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,ich bin für risiko,1576585219.759112
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,Okay - aber versprich es mir ,1576585222.6778328
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,nur um sicher zu gehen ^^,1576585222.89781
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Jo,1576585226.643892
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,Indianerehrenwort,1576585228.139605
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,lieber 5€ sicher ,1576585228.522518
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,^^,1576585233.514865
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,dann machen wir das so!,1576585234.149972
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,10 überstunden sind ja nur 1€ also haben wir nicht viel zu verlieren,1576585234.549006
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,Pinkie promise,1576585236.4676712
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,oder 10€ versuchen?,1576585237.0028548
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,genau ,1576585239.6379561
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,5€ kriegen wir so oder so,1576585240.052511
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,<3,1576585242.253914
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,also risiko,1576585244.3408508
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,easy 15 €,1576585248.6275089
ooopruyi,4,9,5oeu51fv,4-stage_1-11,Mitarbeiter,#inthistogether,1576585249.091226
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,ich wär für die 5€,1576585250.905335
ooopruyi,4,10,xn95a270,4-stage_1-11,Mitarbeiter,<§§§,1576585254.949607
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,kann jeder 60 Überstuden angeben oder 60 zusammen und jeder 30,1576585260.8839
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,supi waren wundervolle 5 min,1576585263.1532931
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,dann kann ich mir ein paar Club Mate holen,1576585266.666166
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Ja schön mit dir,1576585268.987069
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,Hallo,1576585269.0261068
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,hi,1576585271.555649
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,Machs gut,1576585272.481545
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,@_@,1576585273.5942552
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,ich denke jeder 60,1576585274.534509
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,hört sich gut an,1576585276.901153
ooopruyi,4,3,8k0ek7on,4-stage_1-8,Mitarbeiter,heut abend schon was vor? ;)),1576585277.905486
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,:D,1576585278.4402292
ooopruyi,4,4,hhiphqgy,4-stage_1-8,Mitarbeiter,;))),1576585283.739027
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,werden wir ehrlich?,1576585284.627646
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,chat beenden?,1576585287.09831
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,sicher?,1576585294.659809
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,und schreiben das was wir tatsächlich ahe bn,1576585296.513474
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,nein...?,1576585300.33418
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,also unsere 10 geben wir an,1576585301.908952
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,genau,1576585305.514364
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,Nur 2 Gruppen werden überprüft,1576585308.457824
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,ok. dann chat beenden,1576585312.484761
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,also wahrscheinlichkeit ist nicht so hoch ,1576585315.3772328
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,ja,1576585316.0102348
ooopruyi,4,12,4m2h93o6,4-stage_1-12,Mitarbeiter,:),1576585318.0902772
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,wenn wir lügen würden,1576585319.6897101
ooopruyi,4,11,c2rj2tut,4-stage_1-12,Mitarbeiter,:),1576585320.413014
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,okay,1576585334.818936
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,schwierig,1576585341.323903
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,Ich würde sagen dass wir 10 mehr überstünden angeben könnnen,1576585343.953418
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,in der tat,1576585348.037741
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,:D,1576585350.411691
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,ja,1576585355.9543948
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,damit ist die Strafe auch nicht so hoch wenn wir überprüft werden,1576585360.849237
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,einverstanden,1576585362.026174
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,der text drückt das nicht klar aus oder bin ich dumm?,1576585369.5894568
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,also 20 überstunden ,1576585375.1852102
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,dann verlieren wir auch nicht so viel,1576585376.018419
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,ja,1576585377.938339
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,genau ,1576585378.657022
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,ich check es auch nicht,1576585379.219359
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,sonst können wir ja jder 30 machen,1576585379.677113
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,hab 3 mal gelesen,1576585383.266886
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,perfekt,1576585384.553982
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,Ja sehr gut :),1576585386.881139
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,okay dann jeder 30,1576585388.554891
ooopruyi,4,6,e6ygkxfp,4-stage_1-9,Mitarbeiter,ok,1576585394.229745
ooopruyi,4,2,de063mau,4-stage_1-7,Mitarbeiter,dann können wir chat beenden?,1576585398.099884
ooopruyi,4,5,4mnz2x90,4-stage_1-9,Mitarbeiter,prima,1576585401.194299
ooopruyi,4,1,tozbybl6,4-stage_1-7,Mitarbeiter,Yeap,1576585412.2011158
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,"hey, also wir haben jeder 10",1576585695.466202
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,man darf bis 60,1576585722.472542
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,sollen wir das richtige angeben?,1576585738.456367
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,"oder mehr und darauf hoffen, dass wir nicht kontrolliert werden?",1576585757.5200021
ooopruyi,4,8,ax89w8tk,4-stage_1-10,Mitarbeiter,"hey, also ja. und was müssen wir genau machen, einfach die 10 Stunden eingeben?",1576585762.205549
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,"ja, entweder korrekt die 10 angeben, dann bekommen wir sicher einen euro",1576585808.63193
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,oder wir geben mehr an,1576585819.759469
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,zb. 30 oder 60,1576585831.359017
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,"wenn wir nicht kontrolliert werden, bekommen wir dann 3 oder 6 euro",1576585854.839492
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,wenn wir kontrolliert werden aber -2 oder -5euro,1576585876.919125
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,also abgezogen von den 5 euro mindestvergütung,1576585898.023177
ooopruyi,4,8,ax89w8tk,4-stage_1-10,Mitarbeiter,"also theoretisch wir alle sollen 5 euro bekommen, und dann falls wir kontrolliert werden, dann kriegen wir abzug z.B 2-3 Euro, also insgesamt 3",1576585929.043181
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,"also: geben wir richtig an und gehen nummer sicher? Oder machen wir mehr und hoffen, wir werden  nicht kontrolliert?",1576585943.5671859
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,:),1576585947.734808
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,haben nur noch 30sek,1576585960.206509
ooopruyi,4,8,ax89w8tk,4-stage_1-10,Mitarbeiter,von der mindestvergütung kann nicht abgezigen werden ?,1576585971.850948
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter,weiß ich nicht,1576585979.726751
ooopruyi,4,7,vilhb3jc,4-stage_1-10,Mitarbeiter, k 30,1576585982.038379
